class,subclass
Q844482,Q4668477
Q844482,Q4668478
Q844482,Q4668480
Q844482,Q4668482
Q844482,Q4668483
Q844482,Q4668484
Q844482,Q4668485
Q844482,Q4668487
Q844482,Q4668489
Q844482,Q4668490
Q844482,Q4668491
Q844482,Q4668493
Q844482,Q4668495
Q844482,Q4668496
Q844482,Q4668500
Q844482,Q4668501
Q844482,Q4668502
Q844482,Q4668504
Q844482,Q4668507
Q844482,Q4668509
Q844482,Q5655230
Q844482,Q8184130
Q844482,Q8184137
Q844482,Q9138333
Q844482,Q11679626
Q844482,Q11684143
Q844482,Q13479494
Q844482,Q14904808
Q844482,Q16057982
Q844482,Q16057983
Q844482,Q16057984
Q844482,Q16147089
Q844482,Q16532279
Q844482,Q16824219
Q844482,Q16824519
Q844482,Q16824529
Q844482,Q16960148
Q844482,Q17165614
Q844482,Q18237017
Q844482,Q18349902
Q844482,Q18349906
Q844482,Q18639388
Q844482,Q18640081
Q844482,Q19568841
Q844482,Q19568843
Q844482,Q19568844
Q844482,Q19568846
Q844482,Q19568847
Q844482,Q19568849
Q844482,Q19568850
Q844482,Q19568852
Q844482,Q19568853
Q844482,Q19568856
Q844482,Q19568857
Q844482,Q19568859
Q844482,Q19568860
Q844482,Q19568863
Q844482,Q19568868
Q844482,Q19568869
Q844482,Q19702610
Q844482,Q21196292
Q844482,Q22341416
Q844482,Q22948929
Q844482,Q24896140
Q844482,Q24962817
Q844482,Q24964148
Q844482,Q25045449
Q844482,Q28136573
Q844482,Q30314238
Q844482,Q30314244
Q844482,Q30314347
Q844482,Q42417645
Q844482,Q42417647
Q844482,Q48807865
Q844482,Q48816064
Q844482,Q55093337
Q844482,Q55603095
Q844482,Q56290403
Q844482,Q58743048
Q844482,Q59554966
Q844482,Q61002909
Q844482,Q61943200
Q844482,Q64876900
Q844482,Q64876901
Q844482,Q64876902
Q844482,Q64876903
Q844482,Q64876904
Q844482,Q64876905
Q844482,Q64876906
Q844482,Q64876907
Q844482,Q64876909
Q844482,Q64876910
Q844482,Q64876912
Q844482,Q64876913
Q844482,Q64876914
Q844482,Q64876915
Q844482,Q64876916
Q844482,Q64876917
Q844482,Q64876918
Q844482,Q64876919
Q844482,Q64876920
Q844482,Q64876921
Q844482,Q64876922
Q844482,Q64876924
Q844482,Q64876926
Q844482,Q64876928
Q844482,Q64876930
Q844482,Q64876932
Q844482,Q64876934
Q844482,Q64876936
Q844482,Q64876938
Q844482,Q64876948
Q844482,Q64876949
Q844482,Q64876950
Q844482,Q64876951
Q844482,Q64876952
Q844482,Q64876955
Q844482,Q64876956
Q844482,Q64876957
Q844482,Q64876958
Q844482,Q64876959
Q844482,Q64876960
Q844482,Q64876962
Q844482,Q64876963
Q844482,Q64876965
Q844482,Q73484013
Q844482,Q91945103
Q844482,Q96371406
Q844482,Q98753475
Q844482,Q193777
Q844482,Q204933
Q844482,Q494646
Q844482,Q605097
Q844482,Q886459
Q844482,Q1035975
Q844482,Q1038388
Q844482,Q1049098
Q844482,Q1114176
Q844482,Q1145315
Q844482,Q1147275
Q844482,Q1321666
Q844482,Q1362507
Q844482,Q1424877
Q844482,Q1424891
Q844482,Q1425014
Q844482,Q1425128
Q844482,Q1425133
Q844482,Q1425295
Q844482,Q1425306
Q844482,Q1426036
Q844482,Q1426048
Q844482,Q1426057
Q844482,Q1435124
Q844482,Q1521207
Q844482,Q1532447
Q844482,Q1550836
Q844482,Q1630349
Q844482,Q1660710
Q844482,Q1710941
Q844482,Q1827199
Q844482,Q1865659
Q844482,Q1890983
Q844482,Q2067136
Q844482,Q2067145
Q844482,Q2067154
Q844482,Q2088858
Q844482,Q2099533
Q844482,Q2116154
Q844482,Q2175469
Q844482,Q2195495
Q844482,Q2303364
Q844482,Q2361889
Q844482,Q2426417
Q844482,Q2525832
Q844482,Q2530951
Q844482,Q2633133
Q844482,Q2752159
Q844482,Q2778115
Q844482,Q2872853
Q844482,Q2895899
Q844482,Q2926484
Q844482,Q2985505
Q844482,Q3235597
Q844482,Q3278427
Q844482,Q3322026
Q844482,Q3374291
Q844482,Q3374294
Q844482,Q3374295
Q844482,Q3374296
Q844482,Q3374299
Q844482,Q3587621
Q844482,Q3595374
Q844482,Q3595445
Q844482,Q3595456
Q844482,Q3595562
Q844482,Q3595590
Q844482,Q3595594
Q844482,Q3595601
Q844482,Q3899016
Q844482,Q3899017
Q844482,Q4129733
Q844482,Q5035725
Q844482,Q5035726
Q844482,Q5035727
Q844482,Q5035728
Q844482,Q5035732
Q844482,Q5035733
Q844482,Q5035736
Q844482,Q5035737
Q844482,Q5035740
Q844482,Q5035741
Q844482,Q5035744
Q844482,Q5035746
Q844482,Q5035749
Q844482,Q5035755
Q844482,Q5035757
Q844482,Q5035759
Q844482,Q5035761
Q844482,Q5035763
Q844482,Q5035765
Q844482,Q5035770
Q844482,Q6071182
Q844482,Q7212695
Q844482,Q10264768
Q844482,Q11288021
Q844482,Q11310986
Q844482,Q11608124
Q844482,Q13114524
Q844482,Q13114534
Q844482,Q13114535
Q844482,Q13114537
Q844482,Q13114538
Q844482,Q13114540
Q844482,Q13114541
Q844482,Q13114547
Q844482,Q13114550
Q844482,Q13114555
Q844482,Q13114556
Q844482,Q13114564
Q844482,Q13114568
Q844482,Q13564576
Q844482,Q15747939
Q844482,Q15894031
Q844482,Q16135452
Q844482,Q16135463
Q844482,Q16135472
Q844482,Q16135522
Q844482,Q16135554
Q844482,Q16135576
Q844482,Q16354781
Q844482,Q16617892
Q844482,Q16825508
Q844482,Q16825512
Q844482,Q16918375
Q844482,Q16920219
Q844482,Q16999218
Q844482,Q19892162
Q844482,Q21163050
Q844482,Q25052205
Q844482,Q25091704
Q844482,Q30324846
Q844482,Q30666352
Q844482,Q42417430
Q844482,Q52391337
Q844482,Q52654869
Q844482,Q57500863
Q844482,Q105098396
Q844482,Q109822866
Q844482,Q14373
Q844482,Q20657
Q844482,Q34168
Q844482,Q133333
Q844482,Q211011
Q844482,Q458304
Q844482,Q575439
Q844482,Q640682
Q844482,Q849944
Q844482,Q1021136
Q844482,Q1025479
Q844482,Q1281130
Q844482,Q1455737
Q844482,Q1502014
Q844482,Q1616353
Q844482,Q1627899
Q844482,Q2068524
Q844482,Q2902218
Q844482,Q2961375
Q844482,Q2961398
Q844482,Q3242878
Q844482,Q3435795
Q844482,Q3649281
Q844482,Q4103919
Q844482,Q4530682
Q844482,Q4868448
Q844482,Q4904849
Q844482,Q5312567
Q844482,Q5937807
Q844482,Q6555462
Q844482,Q7801524
Q844482,Q7855147
Q844482,Q8029925
Q844482,Q10725621
Q844482,Q11479931
Q844482,Q12302980
Q844482,Q12353775
Q844482,Q16933847
Q844482,Q16987800
Q844482,Q18293822
Q844482,Q19378594
Q844482,Q20025140
Q844482,Q20919519
Q844482,Q23041475
Q844482,Q25041463
Q844482,Q29515192
Q844482,Q55610063
Q844482,Q65210487
Q844482,Q73387631
Q844482,Q105685609
Q844482,Q109154449
Q844482,Q109546555
Q844482,Q110792233
Q844482,Q908508
Q844482,Q2853058
Q844482,Q3054000
Q844482,Q3062000
Q844482,Q4212527
Q844482,Q5032671
Q844482,Q5097826
Q844482,Q9162546
Q844482,Q55637935
Q844482,Q64692765
Q844482,Q2056084
Q844482,Q5097845
Q844482,Q5414449
Q844482,Q14747611
Q844482,Q17089549
Q844482,Q65059867
Q844482,Q66293226
Q844482,Q583349
Q844482,Q1061047
Q844482,Q1123239
Q844482,Q2615315
Q844482,Q5097923
Q844482,Q10896667
Q844482,Q13582374
Q844482,Q644437
Q844482,Q750215
Q844482,Q978293
Q844482,Q1139665
Q844482,Q1493279
Q844482,Q1642263
Q844482,Q1926089
Q844482,Q1938703
Q844482,Q1947326
Q844482,Q1947329
Q844482,Q2228956
Q844482,Q2792361
Q844482,Q3199915
Q844482,Q3833317
Q844482,Q3882219
Q844482,Q4676786
Q844482,Q4830211
Q844482,Q5035710
Q844482,Q5300066
Q844482,Q7105533
Q844482,Q9251627
Q844482,Q11030131
Q844482,Q11260364
Q844482,Q11312554
Q844482,Q11547135
Q844482,Q13431749
Q844482,Q13587273
Q844482,Q16161960
Q844482,Q50378760
Q844482,Q51159220
Q844482,Q51844215
Q844482,Q65944986
Q844482,Q85228984
Q844482,Q85229074
Q844482,Q107409685
Q844482,Q24518
Q844482,Q11659306
Q844482,Q98915680
Q844482,Q98915706
Q844482,Q696497
Q844482,Q18493502
Q844482,Q69996547
Q844482,Q60544032
Q844482,Q449541
Q844482,Q5326834
Q844482,Q7113779
Q844482,Q55615994
Q844482,Q59916566
Q844482,Q1309446
Q844482,Q60741296
Q844482,Q486775
Q844482,Q1155476
Q844482,Q873470
Q844482,Q928023
Q844482,Q1148722
Q844482,Q3532650
Q844482,Q5905675
Q844482,Q11568862
Q844482,Q5897163
Q844482,Q12725906
Q844482,Q2599494
Q844482,Q5375580
Q844482,Q5422207
Q844482,Q9022077
Q844482,Q16616795
Q844482,Q133462
Q844482,Q3882185
Q844482,Q606253
Q844482,Q692003
Q844482,Q8038643
Q844482,Q10855380
Q844482,Q333740
Q844482,Q5995805
Q844482,Q17105836
Q844482,Q19979591
Q844482,Q101427246
Q844482,Q145506
Q844482,Q1345851
Q844482,Q874618
Q844482,Q84703740
Q844482,Q108537394
Q844482,Q2890153
Q844482,Q11626847
Q844482,Q3882181
Q844482,Q3882220
Q844482,Q7918620
Q844482,Q15835615
Q844482,Q96049557
Q844482,Q6934936
Q844482,Q1973511
Q844482,Q17027850
Q844482,Q1136456
Q844482,Q1320870
Q844482,Q4829565
Q844482,Q7249602
Q844482,Q10345565
Q844482,Q264692
Q844482,Q3882182
Q844482,Q106653473
Q844482,Q42767
Q844482,Q283534
Q844482,Q300892
Q844482,Q331828
Q844482,Q509699
Q844482,Q863904
Q844482,Q898886
Q844482,Q930179
Q844482,Q1194492
Q844482,Q1454671
Q844482,Q1485804
Q844482,Q1746784
Q844482,Q1784476
Q844482,Q1909305
Q844482,Q1983449
Q844482,Q2424901
Q844482,Q2515078
Q844482,Q2686913
Q844482,Q3951292
Q844482,Q4992238
Q844482,Q5102789
Q844482,Q5455050
Q844482,Q5455051
Q844482,Q5455054
Q844482,Q5455056
Q844482,Q5455067
Q844482,Q5455069
Q844482,Q6771872
Q844482,Q7262185
Q844482,Q7535947
Q844482,Q9029216
Q844482,Q10411757
Q844482,Q10512273
Q844482,Q10998454
Q844482,Q11202642
Q844482,Q11869191
Q844482,Q11876026
Q844482,Q11995896
Q844482,Q12048322
Q844482,Q13424325
Q844482,Q15991149
Q844482,Q16740130
Q844482,Q23582422
Q844482,Q58477572
Q844482,Q69529589
Q844482,Q85234047
Q844482,Q98742130
Q844482,Q102247875
Q844482,Q105215379
Q844482,Q106498189
Q844482,Q5549944
Q844482,Q15819950
Q844482,Q19595078
Q844482,Q4892040
Q844482,Q1071761
Q844482,Q2017615
Q844482,Q56649284
Q844482,Q102334748
Q844482,Q9561092
Q844482,Q15985086
Q844482,Q41397
Q844482,Q154494
Q844482,Q177716
Q844482,Q319991
Q844482,Q2235125
Q844482,Q2369404
Q844482,Q3398050
Q844482,Q4808499
Q844482,Q10431430
Q844482,Q21480300
Q844482,Q56514238
Q844482,Q66975460
Q844482,Q6896315
Q844482,Q355343
Q844482,Q1030332
Q844482,Q1421015
Q844482,Q7124065
Q844482,Q16069883
Q844482,Q986595
Q844482,Q14752873
Q844482,Q9026907
Q844482,Q1076426
Q844482,Q6647198
Q844482,Q7397270
Q844482,Q1363195
Q844482,Q16931883
Q844482,Q254888
Q844482,Q965544
Q844482,Q2092173
Q844482,Q2420199
Q844482,Q2858775
Q844482,Q2858777
Q844482,Q2858779
Q844482,Q2858780
Q844482,Q2858781
Q844482,Q2858782
Q844482,Q2858783
Q844482,Q2858784
Q844482,Q2858785
Q844482,Q2858786
Q844482,Q2858789
Q844482,Q2858793
Q844482,Q2858794
Q844482,Q2858795
Q844482,Q2858796
Q844482,Q2858798
Q844482,Q2858800
Q844482,Q2858801
Q844482,Q2858802
Q844482,Q2858803
Q844482,Q2858804
Q844482,Q2858805
Q844482,Q2858806
Q844482,Q2858807
Q844482,Q2858808
Q844482,Q2858809
Q844482,Q2858810
Q844482,Q2858811
Q844482,Q2858813
Q844482,Q2858814
Q844482,Q2858816
Q844482,Q2858817
Q844482,Q2858818
Q844482,Q2858819
Q844482,Q2858821
Q844482,Q2858822
Q844482,Q2858823
Q844482,Q2858825
Q844482,Q2858826
Q844482,Q2858829
Q844482,Q2858832
Q844482,Q2858833
Q844482,Q3374308
Q844482,Q5035719
Q844482,Q5035722
Q844482,Q5035752
Q844482,Q5035768
Q844482,Q16154574
Q844482,Q5035747
Q844482,Q135162
Q844482,Q1344887
Q844482,Q1425756
Q844482,Q2301815
Q844482,Q3595560
Q844482,Q57500228
Q844482,Q99463253
Q844482,Q5035745
Q844482,Q64532697
Q844482,Q5533440
Q844482,Q18113949
Q844482,Q19841484
Q844482,Q21175615
Q844482,Q106451176
Q844482,Q106453723
Q844482,Q429231
Q844482,Q108646713
Q844482,Q12183162
Q844482,Q51159756
Q844482,Q88178910
Q844482,Q118322
Q844482,Q1295558
Q844482,Q1348267
Q844482,Q1790324
Q844482,Q2445872
Q844482,Q5172475
Q844482,Q30313995
Q844482,Q51297522
Q844482,Q56461743
Q844482,Q69997140
Q844482,Q56702176
Q844482,Q17197559
Q844482,Q24963632
Q844482,Q106189669
Q844482,Q5448420
Q844482,Q5097920
Q844482,Q52389475
Q844482,Q4165237
Q844482,Q4203970
Q844482,Q7898355
Q844482,Q16056312
Q844482,Q16237492
Q844482,Q17002005
Q844482,Q6000508
Q844482,Q8029921
Q844482,Q4826887
Q844482,Q583794
Q844482,Q11552694
Q844482,Q4102678
Q844482,Q4284355
Q844482,Q5962414
Q844482,Q6862502
Q844482,Q2604964
Q844482,Q216169
Q844482,Q991418
Q844482,Q20919213
Q844482,Q861258
Q844482,Q2094798
Q844482,Q20893947
Q844482,Q67174214
Q844482,Q1342132
Q844482,Q55606598
Q844482,Q18763761
Q844482,Q61951076
Q844482,Q471757
Q844482,Q3153583
Q844482,Q5532947
Q844482,Q4412590
Q844482,Q2763
Q844482,Q1371470
Q844482,Q3092671
Q844482,Q3442035
Q844482,Q5533462
Q844482,Q7311339
Q844482,Q13582471
Q844482,Q16889816
Q844482,Q17029088
Q844482,Q108323073
Q844482,Q108702572
Q844482,Q1934603
Q844482,Q15178
Q844482,Q247735
Q844482,Q552243
Q844482,Q3512148
Q844482,Q5493838
Q844482,Q64765634
Q844482,Q5442759
Q844482,Q74841026
Q844482,Q7699903
Q844482,Q55610044
Q844482,Q3636043
Q844482,Q5455087
Q844482,Q721654
Q844482,Q3847604
Q844482,Q11462761
Q844482,Q2621784
Q844482,Q388545
Q844482,Q1475448
Q844482,Q814689
Q844482,Q5139936
Q844482,Q8000914
Q844482,Q19380101
Q844482,Q102228899
Q844482,Q102229062
Q844482,Q102231206
Q844482,Q102246257
Q844482,Q102365876
Q844482,Q102366066
Q844482,Q105281635
Q844482,Q105428101
Q844482,Q12470609
Q844482,Q42915628
Q844482,Q108646913
Q844482,Q926080
Q844482,Q1752358
Q844482,Q1867101
Q844482,Q2278817
Q844482,Q2478315
Q844482,Q2587808
Q844482,Q3188158
Q844482,Q4499387
Q844482,Q4499391
Q844482,Q4499393
Q844482,Q4499394
Q844482,Q4499404
Q844482,Q4499410
Q844482,Q10293068
Q844482,Q12364047
Q844482,Q60745735
Q844482,Q85227623
Q844482,Q3616339
Q844482,Q102229207
Q844482,Q102231111
Q844482,Q5180240
Q844482,Q7504013
Q844482,Q108733451
Q844482,Q3246964
Q844482,Q102229312
Q844482,Q102230897
Q844482,Q102230986
Q844482,Q102231024
Q844482,Q102231053
Q2599494,Q2599494
Q2599494,Q99463253
Q177626,Q177626
Q177626,Q24961
Q177626,Q131288
Q177626,Q133004
Q177626,Q187668
Q177626,Q516466
Q177626,Q592732
Q177626,Q655561
Q177626,Q837556
Q177626,Q863941
Q177626,Q1331684
Q177626,Q1453988
Q177626,Q1757968
Q177626,Q2103528
Q177626,Q2156743
Q177626,Q2549531
Q177626,Q2608153
Q177626,Q3149090
Q177626,Q3149092
Q177626,Q3149102
Q177626,Q3312905
Q177626,Q3605924
Q177626,Q3887504
Q177626,Q3944305
Q177626,Q4354288
Q177626,Q4690015
Q177626,Q5097874
Q177626,Q6013750
Q177626,Q6071674
Q177626,Q7210349
Q177626,Q7989796
Q177626,Q10396379
Q177626,Q10536146
Q177626,Q10816922
Q177626,Q11936732
Q177626,Q15589476
Q177626,Q16972373
Q177626,Q17010007
Q177626,Q20190905
Q177626,Q20604632
Q177626,Q21075811
Q177626,Q23287764
Q177626,Q48792566
Q177626,Q55521379
Q177626,Q56052476
Q177626,Q65049674
Q177626,Q65126255
Q177626,Q74733107
Q177626,Q75161138
Q177626,Q87423006
Q177626,Q105450834
Q177626,Q107434802
Q177626,Q108124655
Q177626,Q110087407
Q177626,Q110863823
Q177626,Q111043870
Q177626,Q597260
Q177626,Q856681
Q177626,Q928333
Q177626,Q969110
Q177626,Q1309627
Q177626,Q1309633
Q177626,Q1983893
Q177626,Q2641993
Q177626,Q3172032
Q177626,Q3394662
Q177626,Q3796700
Q177626,Q4200300
Q177626,Q4355112
Q177626,Q6004969
Q177626,Q6005196
Q177626,Q9008551
Q177626,Q15051584
Q177626,Q17005435
Q177626,Q18236768
Q177626,Q24251423
Q177626,Q25461623
Q177626,Q59212681
Q177626,Q105670828
Q177626,Q105681719
Q177626,Q105963141
Q177626,Q106287279
Q177626,Q1373538
Q177626,Q3026371
Q177626,Q7016397
Q177626,Q7832218
Q177626,Q28241
Q177626,Q301370
Q177626,Q3588270
Q177626,Q5371119
Q177626,Q5371125
Q177626,Q5830764
Q177626,Q39086100
Q177626,Q98099118
Q177626,Q154278
Q177626,Q326259
Q177626,Q379693
Q177626,Q2622368
Q177626,Q2892635
Q177626,Q7313920
Q177626,Q11487128
Q177626,Q27349666
Q177626,Q108578023
Q177626,Q3062022
Q177626,Q6484521
Q177626,Q18701221
Q177626,Q108121259
Q177626,Q60723812
Q177626,Q15051384
Q177626,Q60630269
Q177626,Q695699
Q177626,Q285701
Q177626,Q1191628
Q177626,Q3044862
Q177626,Q3044865
Q177626,Q4158592
Q177626,Q5883983
Q177626,Q8036444
Q177626,Q17513796
Q177626,Q219617
Q177626,Q970112
Q177626,Q1305697
Q177626,Q2903772
Q177626,Q6004963
Q177626,Q18121742
Q177626,Q18192065
Q177626,Q185367
Q177626,Q5999038
Q177626,Q321090
Q177626,Q5100397
Q177626,Q6005108
Q177626,Q21652952
Q177626,Q97859708
Q177626,Q109557728
Q177626,Q159090
Q177626,Q319128
Q177626,Q399239
Q177626,Q11267680
Q177626,Q15215155
Q177626,Q934315
Q177626,Q478236
Q177626,Q16147950
Q177626,Q17634727
Q177626,Q4538435
Q177626,Q6137520
Q177626,Q24902795
Q177626,Q18644248
Q177626,Q6190200
Q177626,Q2104860
Q177626,Q3149089
Q177626,Q9816468
Q177626,Q18244608
Q177626,Q61000279
Q177626,Q65167411
Q177626,Q18545643
Q177626,Q61927259
Q177626,Q6626250
Q177626,Q26821406
Q177626,Q3355404
Q177626,Q4939689
Q177626,Q5098729
Q177626,Q7134691
Q177626,Q7171144
Q177626,Q7901454
Q177626,Q16482264
Q177626,Q25422832
Q177626,Q25428349
Q177626,Q5415233
Q177626,Q11232960
Q177626,Q97858361
Q177626,Q11411999
Q177626,Q26714755
Q177626,Q63974624
Q177626,Q85305773
Q2903538,Q2903538
Q2903538,Q281914
Q2903538,Q287037
Q2903538,Q287060
Q2903538,Q2382829
Q2903538,Q2390058
Q2903538,Q2806615
Q2903538,Q2806617
Q2903538,Q2806631
Q2903538,Q2806685
Q2903538,Q2806686
Q2903538,Q2806814
Q2903538,Q2806835
Q2903538,Q2814430
Q2903538,Q2817132
Q2903538,Q2817164
Q2903538,Q2817173
Q26252880,Q26252880
Q26252880,Q7078911
Q22280876,Q22280876
Q108172332,Q108172332
Q14042845,Q14042845
Q1311060,Q1311060
Q6851831,Q6851831
Q22696414,Q22696414
Q7639752,Q7639752
Q26013426,Q26013426
Q856568,Q856568
Q856568,Q56378186
Q856568,Q60021471
Q7674068,Q7674068
Q2264757,Q2264757
Q5153967,Q5153967
Q5153967,Q41397
Q5153967,Q177716
Q5153967,Q1827102
Q5153967,Q3774758
Q5153967,Q10292596
Q5153967,Q13634374
Q5153967,Q2763
Q5153967,Q1371470
Q5153967,Q2235125
Q5153967,Q3092671
Q5153967,Q3442035
Q5153967,Q5533462
Q5153967,Q7311339
Q5153967,Q13582471
Q5153967,Q16889816
Q5153967,Q17029088
Q5153967,Q108323073
Q5153967,Q108702572
Q5153967,Q247735
Q5153967,Q552243
Q5153967,Q2490042
Q5153967,Q13573188
Q5153967,Q7444557
Q5153967,Q18210964
Q5153967,Q3588250
Q5153967,Q5404310
Q5153967,Q6589923
Q5153967,Q926080
Q5153967,Q1752358
Q5153967,Q1867101
Q5153967,Q2278817
Q5153967,Q2478315
Q5153967,Q2587808
Q5153967,Q3188158
Q5153967,Q4499387
Q5153967,Q4499391
Q5153967,Q4499393
Q5153967,Q4499394
Q5153967,Q4499404
Q5153967,Q4499410
Q5153967,Q10293068
Q5153967,Q12364047
Q5153967,Q60745735
Q5153967,Q85227623
Q5153967,Q1342425
Q5153967,Q3616339
Q5153967,Q3420130
Q5153967,Q108733451
Q5153967,Q59916566
Q5153967,Q107992235
Q19914514,Q19914514
Q2308614,Q2308614
Q2308614,Q349053
Q2308614,Q449328
Q2308614,Q877592
Q2308614,Q1025027
Q2308614,Q1156060
Q2308614,Q4530988
Q2308614,Q4651691
Q2308614,Q7275762
Q2308614,Q17072300
Q2308614,Q79804973
Q2308614,Q1365817
Q2308614,Q107449474
Q2308614,Q107449502
Q2308614,Q107449557
Q2308614,Q107449622
Q2308614,Q177402
Q2308614,Q31883497
Q15334281,Q15334281
Q15334281,Q15334263
Q15334281,Q21123998
Q15334281,Q22292107
Q15334281,Q15334266
Q15334281,Q21119989
Q15334281,Q14908109
Q15334281,Q21108912
Q15334281,Q21133324
Q15334281,Q22292109
Q15334281,Q21484290
Q22276298,Q22276298
Q918448,Q918448
Q918448,Q385545
Q15908445,Q15908445
Q5381256,Q5381256
Q5381256,Q220187
Q5381256,Q885506
Q192270,Q192270
Q192270,Q477335
Q192270,Q1360134
Q192270,Q2003924
Q192270,Q2518023
Q192270,Q5260663
Q192270,Q6805591
Q192270,Q16869822
Q192270,Q17010135
Q192270,Q25047781
Q192270,Q57262078
Q192270,Q75594762
Q192270,Q1589335
Q192270,Q5163412
Q192270,Q18919
Q192270,Q2346716
Q192270,Q2738807
Q192270,Q3098849
Q192270,Q7114092
Q192270,Q3737914
Q192270,Q30590616
Q192270,Q29954
Q192270,Q1366402
Q192270,Q1853339
Q192270,Q59772941
Q192270,Q65119821
Q192270,Q70666231
Q192270,Q5135580
Q192270,Q106917941
Q192270,Q11611445
Q192270,Q362788
Q192270,Q1088335
Q192270,Q994831
Q192270,Q1464747
Q192270,Q1495128
Q192270,Q4354049
Q192270,Q5526333
Q192270,Q7081391
Q192270,Q7157855
Q192270,Q7157862
Q192270,Q7157866
Q192270,Q7157869
Q192270,Q7157872
Q192270,Q28135449
Q192270,Q1814856
Q640954,Q640954
Q5194982,Q5194982
Q22276226,Q22276226
Q24567296,Q24567296
Q1546421,Q1546421
Q1546421,Q4837102
Q1546421,Q5097873
Q1546421,Q7914878
Q1546421,Q16056283
Q1546421,Q17001362
Q1546421,Q17183499
Q1546421,Q24914121
Q1546421,Q44506299
Q1546421,Q55607349
Q1546421,Q55607352
Q1546421,Q55607354
Q1546421,Q55607356
Q1546421,Q55607357
Q1546421,Q55607359
Q1546421,Q55607362
Q1546421,Q55607363
Q1546421,Q55607364
Q1546421,Q60543921
Q1546421,Q64876925
Q1546421,Q64876929
Q1546421,Q64876931
Q1546421,Q64876933
Q1546421,Q64876937
Q1546421,Q64876943
Q6982012,Q6982012
Q1064904,Q1064904
Q1064904,Q68833
Q1064904,Q114953
Q1064904,Q166019
Q1064904,Q184753
Q1064904,Q244404
Q1064904,Q324509
Q1064904,Q336254
Q1064904,Q470747
Q1064904,Q506616
Q1064904,Q791556
Q1064904,Q1595675
Q1064904,Q2093360
Q1064904,Q2140674
Q1064904,Q2230578
Q1064904,Q2267847
Q1064904,Q2346266
Q1064904,Q2446745
Q1064904,Q2751242
Q1064904,Q2920572
Q1064904,Q2945973
Q1064904,Q3048989
Q1064904,Q3280669
Q1064904,Q4228595
Q1064904,Q4366482
Q1064904,Q4366484
Q1064904,Q4839317
Q1064904,Q4930784
Q1064904,Q5051576
Q1064904,Q5058184
Q1064904,Q5598569
Q1064904,Q6152017
Q1064904,Q6675844
Q1064904,Q6840440
Q1064904,Q7554047
Q1064904,Q7835822
Q1064904,Q7958960
Q1064904,Q17142966
Q1064904,Q21118423
Q1064904,Q54957692
Q1064904,Q56084409
Q1064904,Q64726168
Q1064904,Q106638906
Q1064904,Q41392
Q1064904,Q240856
Q1064904,Q331873
Q1064904,Q793710
Q1064904,Q813680
Q1064904,Q1458084
Q1064904,Q1711139
Q1064904,Q1711733
Q1064904,Q1753467
Q1064904,Q1939887
Q1064904,Q1971607
Q1064904,Q1974017
Q1064904,Q2137193
Q1064904,Q2365851
Q1064904,Q2390477
Q1064904,Q3080304
Q1064904,Q3080308
Q1064904,Q3752478
Q1064904,Q3798631
Q1064904,Q4118373
Q1064904,Q4350502
Q1064904,Q4350506
Q1064904,Q4948376
Q1064904,Q5068848
Q1064904,Q5070742
Q1064904,Q5097825
Q1064904,Q5940721
Q1064904,Q7049641
Q1064904,Q7360596
Q1064904,Q7577460
Q1064904,Q11922682
Q1064904,Q16620830
Q1064904,Q25036697
Q1064904,Q25036894
